"SID","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried","A_rude_sd","E_quiet_sd","C_lazy_sd","N_relaxed_sd","N_depressed_sd","E_outgoing_sd","A_kind_sd","C_reliable_sd","N_worried_sd"
"1",-0.0625,0.975,0.375,-1.775,1.15,-1.225,-0.625,-0.7,-0.275,0.219264504826757,1.32988335713691,1.51382517704875,1.31046087019327,1.14466432208592,1.47609151269362,0.669864127057084,0.757864746745073,1.26059611458332
"1",-0.0625,0.975,-0.625,0.225,-0.85,0.775,-0.625,-0.7,-0.275,0.219264504826757,1.32988335713691,1.51382517704875,1.31046087019327,1.14466432208592,1.47609151269362,0.669864127057084,0.757864746745073,1.26059611458332
"1",-0.0625,0.975,0.375,1.225,-0.85,0.775,-0.625,-0.7,-0.275,0.219264504826757,1.32988335713691,1.51382517704875,1.31046087019327,1.14466432208592,1.47609151269362,0.669864127057084,0.757864746745073,1.26059611458332
"1",-0.0625,0.975,-0.625,0.225,0.15,-1.225,-0.625,-0.7,0.725,0.219264504826757,1.32988335713691,1.51382517704875,1.31046087019327,1.14466432208592,1.47609151269362,0.669864127057084,0.757864746745073,1.26059611458332
"1",-0.0625,0.975,-0.625,-2.775,1.15,-1.225,-0.625,-0.7,1.725,0.219264504826757,1.32988335713691,1.51382517704875,1.31046087019327,1.14466432208592,1.47609151269362,0.669864127057084,0.757864746745073,1.26059611458332
"1",-0.0625,-2.025,-0.625,0.225,0.15,1.775,0.375,0.3,-0.275,0.219264504826757,1.32988335713691,1.51382517704875,1.31046087019327,1.14466432208592,1.47609151269362,0.669864127057084,0.757864746745073,1.26059611458332
"1",-0.0625,0.975,-1.625,0.225,-0.85,0.775,0.375,-0.7,-1.275,0.219264504826757,1.32988335713691,1.51382517704875,1.31046087019327,1.14466432208592,1.47609151269362,0.669864127057084,0.757864746745073,1.26059611458332
"1",-0.0625,-2.025,-1.625,-0.775,-0.85,1.775,0.375,-0.7,1.725,0.219264504826757,1.32988335713691,1.51382517704875,1.31046087019327,1.14466432208592,1.47609151269362,0.669864127057084,0.757864746745073,1.26059611458332
"1",-0.0625,-0.0250000000000004,1.375,-1.775,1.15,-1.225,0.375,-0.7,0.725,0.219264504826757,1.32988335713691,1.51382517704875,1.31046087019327,1.14466432208592,1.47609151269362,0.669864127057084,0.757864746745073,1.26059611458332
"1",-0.0625,0.975,-1.625,1.225,-0.85,-1.225,0.375,-0.7,-1.275,0.219264504826757,1.32988335713691,1.51382517704875,1.31046087019327,1.14466432208592,1.47609151269362,0.669864127057084,0.757864746745073,1.26059611458332
"1",-0.0625,-2.025,0.375,1.225,-0.85,1.775,-0.625,-0.7,-1.275,0.219264504826757,1.32988335713691,1.51382517704875,1.31046087019327,1.14466432208592,1.47609151269362,0.669864127057084,0.757864746745073,1.26059611458332
"1",-0.0625,0.975,-1.625,0.225,0.15,-1.225,-0.625,0.3,1.725,0.219264504826757,1.32988335713691,1.51382517704875,1.31046087019327,1.14466432208592,1.47609151269362,0.669864127057084,0.757864746745073,1.26059611458332
"1",0.9375,-0.0250000000000004,1.375,1.225,-0.85,0.775,-1.625,-0.7,-1.275,0.219264504826757,1.32988335713691,1.51382517704875,1.31046087019327,1.14466432208592,1.47609151269362,0.669864127057084,0.757864746745073,1.26059611458332
"1",-0.0625,-2.025,2.375,1.225,0.15,2.775,1.375,0.3,-1.275,0.219264504826757,1.32988335713691,1.51382517704875,1.31046087019327,1.14466432208592,1.47609151269362,0.669864127057084,0.757864746745073,1.26059611458332
"1",-0.0625,-1.025,-0.625,1.225,-0.85,0.775,0.375,-0.7,-1.275,0.219264504826757,1.32988335713691,1.51382517704875,1.31046087019327,1.14466432208592,1.47609151269362,0.669864127057084,0.757864746745073,1.26059611458332
"1",-0.0625,-2.025,-1.625,1.225,-0.85,2.775,1.375,0.3,-1.275,0.219264504826757,1.32988335713691,1.51382517704875,1.31046087019327,1.14466432208592,1.47609151269362,0.669864127057084,0.757864746745073,1.26059611458332
"1",-0.0625,-3.025,-1.625,1.225,-0.85,0.775,0.375,-0.7,-1.275,0.219264504826757,1.32988335713691,1.51382517704875,1.31046087019327,1.14466432208592,1.47609151269362,0.669864127057084,0.757864746745073,1.26059611458332
"1",0,0.975,1.375,-0.775,-0.85,-1.225,0,0.3,-1.275,0.219264504826757,1.32988335713691,1.51382517704875,1.31046087019327,1.14466432208592,1.47609151269362,0.669864127057084,0.757864746745073,1.26059611458332
"1",-0.0625,-3.025,-1.625,1.225,-0.85,2.775,1.375,1.3,-1.275,0.219264504826757,1.32988335713691,1.51382517704875,1.31046087019327,1.14466432208592,1.47609151269362,0.669864127057084,0.757864746745073,1.26059611458332
"1",-0.0625,-1.025,-1.625,-0.775,-0.85,1.775,0.375,0.3,0.725,0.219264504826757,1.32988335713691,1.51382517704875,1.31046087019327,1.14466432208592,1.47609151269362,0.669864127057084,0.757864746745073,1.26059611458332
"1",-0.0625,-0.0250000000000004,2.375,-0.775,2.15,-0.225,-0.625,-0.7,0.725,0.219264504826757,1.32988335713691,1.51382517704875,1.31046087019327,1.14466432208592,1.47609151269362,0.669864127057084,0.757864746745073,1.26059611458332
"1",0,0.975,-0.625,0.225,0.15,-0.225,0,0.3,0.725,0.219264504826757,1.32988335713691,1.51382517704875,1.31046087019327,1.14466432208592,1.47609151269362,0.669864127057084,0.757864746745073,1.26059611458332
